start,end,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,Part,Name,path,speech_ratio
0 days,0 days 00:01:02.549375,34.128185,0.12530568,33.245308,34.770664,36.04586,2.8005524,301.5028,366.03662,142.79233,228.85178,0.48403418,0.86324054,0.10442749,0.36145163,0.8264236,0.72199607,9.197896,5.068306,7.572307,5.222905,0.20371501,1.0606289,28.855955,0.65637404,6.928242,2.3592916,5.235778,3.0848858,-2.1585946,-7.568145,0.022616493,1.8475734,1.207241,0.8683516,9.170914,0.3981405,2.023442,7.203847,27.806023,0.56989986,694.8378,0.25138795,1353.251,0.14992881,-83.52764,-1.0583858,1768.9529,0.12788479,1013.5437,0.28791973,-89.71215,-0.90197015,2858.4382,0.08795411,963.9847,0.3121697,-95.327805,-0.80363554,-18.28067,-0.4974838,28.559633,0.3794849,0.04496089,0.7057505,-0.02983272,-0.6207321,0.26959792,0.81696343,38.47586,0.33838588,6.269275,2.6569498,5.884417,2.9476287,-7.6762066,-2.0569515,-7.2779202,17.14052,0.010038594,0.007826301,0.09041661,3.5343037,2.5928297,0.23469135,0.22661266,0.13797385,0.1950611,-22.734638,voice_recordings,lecture.wav,Trust-UBA-V2/dataset/42/voice_recordings/lecture.wav,0.9022641136143583
0 days,0 days 00:00:00.650187500,43.06584,0.0047533764,42.827797,43.13826,43.26557,0.43777466,4.7653275,4.8847046,2.5098743,0.8330161,0.18806899,0.27882412,0.16107744,0.20350905,0.22524399,0.064166546,0.59274024,0.50343746,0.4514957,0.028139248,0.05862257,0.5661952,15.212836,0.5189524,15.308471,0.31874698,8.860663,0.47687042,0.1786655,36.633694,0.035606578,0.36863694,1.486306,0.28609058,9.529884,0.1723161,13.591412,0.4234244,17.637663,0.33572277,717.01825,0.29061872,1451.4023,0.12393665,-133.19432,-0.5930712,1753.2821,0.099089555,1052.503,0.12690432,-104.07819,-0.7500073,2883.375,0.07783492,975.9302,0.21455295,-108.20322,-0.6868792,-21.279943,-0.09832308,31.885286,0.14428706,0.008139042,2.1536267,0.0015782189,3.4464877,0.07742181,0.40714172,19.926935,0.12323785,18.8755,0.10300231,9.26931,0.50955015,-0.8948828,-7.0902042,-9.46494,16.420254,0.025838893,0.01314832,0.042089254,3.125,3.3898306,0.16,0.03,0.07333333,0.033993464,-38.652397,voice_recordings,lecture.wav,Trust-UBA-V2/dataset/28/voice_recordings/lecture.wav,0.0
0 days,0 days 00:01:09.632000,29.504242,0.26212284,24.555977,27.608011,31.78838,7.232403,370.7599,534.23035,381.9694,780.15845,0.53382796,0.97452027,0.042380385,0.40950477,0.91863024,0.87624985,13.669517,7.99161,11.487529,7.406467,0.22973861,1.1874664,15.066441,1.2085416,-11.771188,-1.2743974,8.463802,2.161974,-14.181842,-1.4659344,0.030520968,1.4464397,1.7108573,0.7269834,2.2296174,1.5025728,-1.8988247,-4.8003244,10.724843,1.0113633,922.4731,0.24909176,1069.0887,0.28215435,-127.80004,-0.7275413,1964.9504,0.12426816,949.37915,0.39680824,-125.06508,-0.7310748,2903.702,0.09111002,932.4134,0.361594,-126.28855,-0.7114657,-4.607189,-1.8125545,13.02006,0.650548,0.08356297,0.2576066,-0.011708017,-1.9368076,0.36138338,0.85771185,23.62897,0.58727443,-16.770895,-0.79572374,11.688312,1.5875627,-23.85557,-0.8786664,0.14684905,9.300028,0.058313683,0.012211112,0.15112329,3.8351052,3.3491447,0.10175965,0.0993191,0.17714284,0.2270811,-25.980576,voice_recordings,lecture.wav,Trust-UBA-V2/dataset/7/voice_recordings/lecture.wav,0.8835600761504016
0 days,0 days 00:01:09.290687500,34.33516,0.11174059,31.796717,33.69516,37.348324,5.551607,81.8898,163.46107,66.48042,105.875694,0.51354533,0.8280596,0.09357499,0.4256895,0.85262537,0.75905037,9.787574,5.2590914,6.8236065,3.8302484,0.2678833,0.99476534,30.632862,0.44573113,8.214781,2.0209076,-4.613371,-4.0561733,6.150402,2.6349554,0.022410823,1.8111947,1.1433431,0.7750571,8.240861,0.37504867,3.092192,3.6318529,29.24629,0.40209594,719.21454,0.25158936,1362.2053,0.15561438,-82.26385,-1.0532489,1753.3171,0.12482932,1018.0759,0.28884053,-85.85759,-0.93942654,2927.3584,0.07798512,890.11395,0.3311095,-94.40803,-0.7876486,-18.025974,-0.51633406,33.330353,0.28593788,0.03500472,0.888696,-0.025558954,-0.68560106,0.36951086,0.71279746,36.12082,0.31572866,9.120794,1.9086902,-4.364431,-4.8006315,2.7993019,6.113161,-8.853167,21.466114,0.02178537,0.003841775,0.079337545,3.3487298,2.4700277,0.25444445,0.24416734,0.15588652,0.264953,-22.706667,voice_recordings,lecture.wav,Trust-UBA-V2/dataset/55/voice_recordings/lecture.wav,0.8600297659315383
0 days,0 days 00:01:08.778687500,27.371891,0.20543486,25.122715,26.212612,27.650452,2.5277367,257.2908,383.76996,146.78014,224.66443,0.5075326,0.95325994,0.050756704,0.39471957,0.87063104,0.81987435,12.202597,7.263547,9.736354,6.589903,0.2072978,1.1125256,18.556332,1.107481,0.40408185,42.466675,12.110634,1.3716855,1.501996,10.154851,0.021956941,1.2911843,1.495928,0.70384777,4.1069274,0.70051575,-0.7559485,-7.1772285,17.162966,0.65916497,621.1608,0.4261833,1285.5895,0.20513646,-116.69781,-0.81854427,1654.9945,0.16951853,974.80084,0.33441195,-117.000885,-0.78006566,2688.0635,0.093888976,940.3597,0.35410666,-118.61682,-0.7512601,-8.54581,-0.9832496,18.145216,0.56968594,0.047937166,0.48563033,-0.014498226,-1.1924008,0.33660358,0.7189358,31.313965,0.5113138,-7.3402,-2.2189848,11.795791,1.6497804,-3.1043973,-5.2223577,-4.8164487,13.47707,0.0016650409,0.012540466,0.10791125,3.475858,2.6924756,0.15227027,0.14417416,0.20405555,0.41579333,-25.86932,voice_recordings,lecture.wav,Trust-UBA-V2/dataset/46/voice_recordings/lecture.wav,0.8221158826597653
0 days,0 days 00:01:08.266687500,35.697136,0.13385302,31.935547,35.402977,39.68776,7.7522125,271.8958,669.81726,98.09996,250.60829,0.5887869,0.7300235,0.19711697,0.51277286,0.92629063,0.72917366,12.123022,6.8495684,7.4049063,4.493707,0.27406493,0.95841706,21.84124,0.772114,4.7761984,3.4930763,4.8501186,3.9578755,-1.6438729,-11.106035,0.02357106,1.6012962,1.2836047,0.6209341,7.2345734,0.47893545,7.8230186,1.5034622,23.09709,0.5008996,702.1485,0.32463697,1380.1704,0.18751088,-83.611374,-1.0739121,1736.7322,0.13385662,1018.1063,0.3612589,-80.8417,-1.0260012,2809.3118,0.09024067,927.4473,0.40081704,-84.359184,-0.9521301,-12.673328,-0.5888633,22.752893,0.42995334,0.04794253,0.7273837,-0.020302938,-0.82067066,0.35694104,0.72377783,27.044024,0.49240187,2.4773998,6.799093,3.698394,5.429408,-7.4449344,-2.2323132,-7.170164,15.7583885,0.0019063158,0.0028452321,0.11582034,3.7655678,2.5659826,0.24657142,0.2512249,0.13598727,0.19132076,-23.933996,voice_recordings,lecture.wav,Trust-UBA-V2/dataset/51/voice_recordings/lecture.wav,0.9244341579798327
0 days,0 days 00:01:22.261375,30.23856,0.14253576,29.23908,30.392942,32.29516,3.056078,170.94368,345.36963,239.05562,531.6662,0.366788,0.8722988,0.06666736,0.27716026,0.6512347,0.5845673,6.95733,4.202428,6.181445,3.5822017,0.17392631,1.063381,28.266489,0.58910125,12.3176365,1.0197395,13.922608,1.2886194,-10.361436,-1.414832,0.021030616,1.4348708,1.2200776,0.8641667,7.6073365,0.39189214,1.7327875,10.561575,31.176352,0.6345939,611.42523,0.2711018,1336.7039,0.13820657,-105.02237,-0.8730349,1705.0817,0.123178266,1001.7614,0.30209813,-113.61689,-0.7211373,2844.4683,0.067181915,837.8553,0.37167913,-117.27279,-0.66748554,-21.432407,-0.41744944,31.783812,0.34153536,0.03614827,0.7846543,-0.03045457,-0.6468113,0.28211632,0.6460803,39.68482,0.29592648,14.21986,0.98080266,19.54324,1.0433164,-13.503221,-1.244103,-9.588706,17.201649,0.026373938,-0.0058103325,0.060695864,3.3677812,2.3965938,0.20370558,0.1654435,0.20430106,0.29249173,-24.750086,voice_recordings,lecture.wav,Trust-UBA-V2/dataset/70/voice_recordings/lecture.wav,0.8005707421699599
0 days,0 days 00:01:06.730687500,27.860262,0.16775957,25.371645,27.303152,29.431963,4.060318,389.43677,836.63684,114.153755,190.95952,0.5336228,0.9273701,0.062917806,0.38265708,0.9773704,0.91445255,12.894254,7.8021708,10.078081,5.8848004,0.20918643,1.0697799,13.635342,1.6073499,3.4997933,4.8844137,4.8690495,4.7767878,2.2887833,8.479401,0.019945921,1.1707354,1.4004263,0.80238426,4.631141,0.66519046,-0.7655953,-7.543764,15.201626,0.67052704,567.42664,0.4195059,1270.8708,0.17840295,-104.257645,-0.9060821,1615.3236,0.16633134,924.6223,0.31830508,-105.85488,-0.8455945,2642.2007,0.10465153,906.9397,0.354516,-106.883934,-0.82503027,-8.467567,-0.9310565,16.970062,0.5519064,0.04939565,0.44690022,-0.017066704,-1.0354842,0.33171597,0.65829796,29.0347,0.469694,-4.2867284,-4.196359,15.493386,1.452681,-6.4524236,-3.1381626,-0.8192953,8.540641,0.034043513,0.011941775,0.08325967,3.6420863,2.8498576,0.1681579,0.14989917,0.17,0.26631927,-25.608212,voice_recordings,lecture.wav,Trust-UBA-V2/dataset/53/voice_recordings/lecture.wav,0.8230703668667871
0 days,0 days 00:01:21.749375,31.924763,0.082980305,30.32429,31.630127,33.4076,3.083311,77.32988,153.53775,93.52536,286.0397,0.3560766,0.8527832,0.09667753,0.23690557,0.6213052,0.5246277,6.9816065,4.323447,4.8215775,2.9651234,0.18274993,1.1624808,28.278795,0.46649662,7.053413,1.5743929,-1.2458253,-10.607412,-9.14384,-1.2279463,0.019733407,1.7596177,1.2919582,0.76687366,7.52058,0.38009837,1.468956,6.3037252,35.813,0.29551694,658.6865,0.2702445,1419.4231,0.13606548,-104.81855,-0.92600393,1731.0815,0.1253786,1094.6597,0.25710204,-110.93132,-0.79572916,2850.5132,0.06991269,879.7459,0.3480941,-115.10179,-0.72984916,-21.33143,-0.37456134,33.735725,0.257452,0.07526417,0.27898395,-0.030501034,-0.5564628,0.31243038,0.6594551,38.67759,0.22233321,8.437149,1.6243961,-0.18452872,-88.716705,-13.958407,-0.84932053,-8.724972,18.500282,0.036728982,0.00047208605,0.057014123,2.4960237,2.0690498,0.22857988,0.17891617,0.24725,0.56819546,-24.83498,voice_recordings,lecture.wav,Trust-UBA-V2/dataset/2/voice_recordings/lecture.wav,0.7424649595677028
0 days,0 days 00:01:17.554687500,24.961931,0.24888897,21.35198,23.472187,27.300032,5.9480515,282.8419,787.39966,153.49437,227.88419,0.48218578,0.9300845,0.0745372,0.382258,0.7764456,0.7019084,11.324005,8.635207,7.4506254,4.7311,0.29915458,1.2276912,22.151985,0.9318887,14.3278,1.0293914,5.959162,3.0132084,2.524667,5.5531797,0.023521783,1.1626625,1.424308,0.78366613,4.227487,0.67448545,4.852032,2.0726953,32.06922,0.40927452,575.1551,0.3333069,1332.4695,0.16123135,-106.613144,-0.8772114,1666.7588,0.15347685,1068.0594,0.30405828,-114.10938,-0.74008167,2731.1206,0.10154998,981.5911,0.305375,-116.84419,-0.69655305,-21.47323,-0.47003365,30.477613,0.3595332,0.02207705,1.3262868,-0.03177474,-0.6127198,0.46967697,0.84580016,36.608265,0.3577779,18.809717,0.8173903,9.386539,2.1490402,3.736351,4.198076,-5.957661,13.50696,0.023790924,-0.001508345,0.13487193,2.785659,2.5293586,0.18530613,0.17513958,0.20168477,0.29969528,-21.217278,voice_recordings,lecture.wav,Trust-UBA-V2/dataset/3/voice_recordings/lecture.wav,0.8253279543289649
0 days,0 days 00:01:18.421375,33.396122,0.09153299,31.889782,33.099087,34.432304,2.5425224,255.14664,551.6949,50.901604,105.81047,0.59485084,0.7780307,0.10055099,0.5425425,0.9792743,0.87872326,9.979565,5.3398476,7.0691032,4.206939,0.18998185,1.0715427,13.553827,1.06886,17.73222,0.8977942,1.5570498,12.459385,-11.8343315,-1.5414851,0.012943562,1.1951258,1.1105418,0.6956434,7.448376,0.43134114,6.1095576,1.5112348,21.282312,0.5344272,667.0169,0.2591839,1340.6176,0.17017774,-87.40242,-1.0528548,1738.3959,0.113359,941.49567,0.3731016,-93.28904,-0.91037625,2838.865,0.07428152,794.8506,0.48744574,-94.779724,-0.8802227,-11.664487,-0.6741714,18.615648,0.51211727,0.042923074,0.5757284,-0.02973057,-0.605355,0.26319188,0.62665206,17.470118,0.7209898,19.40382,0.72641194,7.1703267,2.8271677,-18.741129,-0.97000855,-5.2018404,12.338759,0.029549342,-0.0017152327,0.08008998,3.0480807,2.041858,0.28474998,0.25961012,0.19653334,0.31561577,-24.183956,voice_recordings,lecture.wav,Trust-UBA-V2/dataset/74/voice_recordings/lecture.wav,0.809779866920743
0 days,0 days 00:01:09.290687500,24.381243,0.34961918,20.739136,22.2517,24.225657,3.4865208,594.2387,1041.247,157.25601,157.55533,0.51666564,0.91766846,0.037405822,0.44046655,0.87765,0.8402442,12.288637,7.6026635,9.262107,5.4620943,0.2285214,1.0156353,18.456682,0.95980495,5.588217,2.3945012,34.617016,0.5420069,-26.238823,-0.80505306,0.025257293,1.5107102,1.5122133,0.67946506,2.6703222,0.961133,4.8831906,2.1474836,18.340614,0.9240796,564.039,0.42765623,1236.963,0.21765883,-122.40433,-0.7541143,1640.0337,0.16920213,950.6507,0.42386758,-124.328415,-0.6986701,2705.9944,0.095981985,874.6468,0.5226376,-123.63098,-0.7075873,-8.933161,-1.28341,12.852031,0.96104544,0.028779862,0.8221278,-0.022727203,-0.74485207,0.34349233,0.66852564,27.595045,0.5781014,2.3996027,6.0395894,42.489536,0.41847333,-35.972626,-0.5454907,-4.6402555,9.6858,0.014032714,0.0033917385,0.14893864,4.070439,3.0622563,0.1240566,0.116811216,0.19254999,0.3027969,-25.337927,voice_recordings,lecture.wav,Trust-UBA-V2/dataset/27/voice_recordings/lecture.wav,0.7995886889460154
0 days,0 days 00:01:00.416000,36.205524,0.07912813,34.6598,36.036697,37.59681,2.937008,266.22952,616.5622,82.053185,124.66394,0.79223394,0.79664683,0.10643617,0.69799054,1.3337151,1.227279,14.579144,7.6905046,12.203846,7.4229255,0.34464923,0.98106486,21.41599,0.6293984,-2.484719,-7.056143,5.283076,3.226839,-1.1817077,-13.586264,0.016922962,1.4578353,0.99531007,0.7811214,7.981988,0.4465684,4.2334566,2.5090196,15.381269,0.67715394,755.2809,0.26840526,1387.276,0.19934186,-91.96723,-0.97173095,1729.9165,0.118723124,1041.0938,0.31171393,-89.36392,-0.96650004,2804.998,0.08228145,913.6055,0.42306635,-93.83528,-0.8806169,-8.722573,-0.9512103,20.093658,0.49859264,0.04417581,0.5877009,-0.013719526,-1.0555217,0.44610706,0.73659766,25.278902,0.46948642,-5.8908043,-3.10744,4.7080646,3.9687738,-5.5606556,-2.984764,-7.54357,18.022182,0.0039141322,0.006743905,0.19275755,3.907285,2.9991715,0.19088398,0.22981931,0.12900585,0.19229501,-22.162355,voice_recordings,lecture.wav,Trust-UBA-V2/dataset/83/voice_recordings/lecture.wav,0.8735443358799158
0 days,0 days 00:01:07.840000,33.089798,0.099244036,31.07639,32.997787,34.9613,3.8849106,177.34923,395.42706,53.07466,122.8496,0.54639727,0.87366,0.088057674,0.42906022,0.9736723,0.8856146,12.143883,6.9981318,9.243279,5.1705756,0.24146542,0.9484526,31.16823,0.55391645,-2.9576452,-5.6332684,8.375074,2.374734,-5.580923,-2.9623482,0.022056147,1.3688148,1.3076133,0.7505129,7.3262153,0.44092262,5.8898997,1.6521943,26.455988,0.42436513,619.15466,0.31638837,1413.1599,0.15159348,-75.27407,-1.193221,1667.0635,0.13414675,1035.5023,0.31687656,-78.73695,-1.0576769,2751.5793,0.09952637,974.1505,0.36910442,-84.59366,-0.9365324,-13.6298685,-0.55621433,25.227377,0.377256,0.06039387,0.35188657,-0.016415505,-0.9136186,0.32736078,0.66956323,38.90084,0.30230832,-5.7694864,-2.9319794,10.922144,1.9465692,-9.210091,-1.829412,-6.075291,16.302437,0.035273165,0.010288146,0.07355596,4.0395103,2.3458247,0.27327043,0.22671431,0.16234374,0.27206233,-23.838272,voice_recordings,lecture.wav,Trust-UBA-V2/dataset/56/voice_recordings/lecture.wav,0.8646234380743644
0 days,0 days 00:01:04.768000,26.433723,0.24614973,23.949495,25.194054,26.681818,2.7323227,540.2901,1033.6134,130.91267,209.8624,0.50395566,0.8742593,0.017311648,0.45656252,0.88458395,0.8672723,10.245827,5.519203,7.843418,5.0113077,0.20183553,0.9813359,21.115337,0.9692855,8.104145,2.0227532,17.251894,1.1433836,-9.263101,-2.4300976,0.016225515,1.3568009,1.2567495,0.75104564,4.9810147,0.51499957,4.186329,2.4977245,23.257494,0.5719997,564.6242,0.36867446,1293.0869,0.17998074,-98.85389,-0.9667394,1629.1646,0.16442369,979.2079,0.29338112,-102.479034,-0.87503725,2679.1794,0.11256314,932.134,0.32184947,-104.34641,-0.8402752,-13.251251,-0.7124549,20.349072,0.4845427,0.037039936,0.69729465,-0.030825669,-0.6442622,0.30129358,0.6311153,32.624954,0.4489578,2.3818436,5.950472,23.008379,0.83025426,-19.93736,-0.9716831,-5.7932415,14.005725,0.034611624,0.011452088,0.097051986,3.4594595,2.7666154,0.17927374,0.1488617,0.17011835,0.31577635,-25.00698,voice_recordings,lecture.wav,Trust-UBA-V2/dataset/63/voice_recordings/lecture.wav,0.8309667109594157
0 days,0 days 00:01:04.682687500,24.421661,0.14579317,22.990988,24.113857,25.408686,2.417698,404.4307,766.88934,74.698456,83.00436,0.46020183,0.884884,0.102306925,0.33124694,0.78577423,0.6834673,9.265285,5.9288964,8.425471,5.700734,0.21038203,1.0448052,18.301754,0.87343806,12.802346,1.0752038,17.43674,1.0720398,3.463263,5.3901157,0.019472457,1.4550786,1.4220655,0.68490857,3.9028924,0.57154953,3.7572706,2.376423,22.096718,0.5515741,537.1826,0.43254578,1246.6354,0.17934996,-126.57207,-0.7196419,1567.4607,0.18308972,909.24927,0.32714078,-129.22542,-0.66891533,2652.9343,0.11368185,817.27826,0.39418066,-130.92628,-0.64194745,-13.808417,-0.5797944,22.089956,0.39742288,-0.00025567686,-112.13942,-0.010636408,-2.0246177,0.32503206,0.7180943,29.950405,0.31753102,7.477132,2.0009208,21.769526,1.0061686,-3.289557,-6.147368,-12.833833,21.626339,-0.038510874,0.0065262867,0.13829988,3.448276,2.3522131,0.15532894,0.12818015,0.2578231,0.37245005,-25.311943,voice_recordings,lecture.wav,Trust-UBA-V2/dataset/14/voice_recordings/lecture.wav,0.7994109701020946
0 days,0 days 00:01:13.642687500,33.080402,0.11443923,31.682013,33.26845,34.92302,3.2410069,172.88908,297.29346,102.75737,261.71252,0.46953034,0.94312423,0.05549644,0.35718963,0.8056437,0.7501472,9.940953,5.92675,7.8315687,5.7107906,0.22691439,1.1497786,29.007627,0.6287656,6.7517653,2.2442248,4.3001227,4.723636,-14.83644,-1.1408349,0.023370802,1.9552494,1.2800118,0.81552476,7.483479,0.50653327,-2.1029003,-7.4697747,25.258707,0.6746646,675.9583,0.25263298,1371.6549,0.15966712,-79.40072,-1.1696647,1776.9663,0.14078026,1029.2837,0.3508067,-87.32347,-0.95742977,2823.7454,0.09436017,927.02783,0.34454888,-90.26688,-0.9001529,-18.3761,-0.4036623,27.257364,0.35753027,0.06083716,0.42670876,-0.0418046,-0.40796408,0.32448965,0.8244085,37.284977,0.35500214,4.1314397,3.620344,2.6970868,8.265995,-21.418013,-0.6891252,-10.941889,19.005596,0.0114126,-0.0020397382,0.061680995,3.2731225,2.3783636,0.2546857,0.233661,0.17040817,0.26188973,-23.294693,voice_recordings,lecture.wav,Trust-UBA-V2/dataset/26/voice_recordings/lecture.wav,0.8525497291819785
0 days,0 days 00:01:07.242687500,22.045681,0.3725228,18.907913,20.453714,22.040894,3.1329803,1007.1622,1534.8756,221.47928,279.94623,0.50865614,0.795857,0.0853436,0.46268773,0.8433836,0.75804,9.6925125,6.158179,7.2396197,4.459654,0.2427393,0.91852844,24.320192,0.80242723,5.1348467,2.5492368,7.5595527,2.0196855,10.136088,1.3761425,0.020495124,1.1989417,1.2833712,0.72886574,2.6807396,0.8496255,-1.7688118,-8.348824,19.986193,0.8087497,621.22205,0.43215108,1274.5736,0.22795144,-129.64777,-0.69696003,1640.6727,0.19561161,957.0271,0.30449128,-130.32951,-0.6652825,2725.9417,0.12634899,855.037,0.34350213,-132.82591,-0.62539965,-10.67013,-0.9104998,22.472914,0.49195674,0.021720145,1.38107,-0.00057767605,-29.33171,0.3373181,0.62712616,33.48204,0.50908136,2.227012,5.840851,9.932018,1.6957818,9.774337,1.6213481,-7.233037,18.447575,0.010024423,0.009450852,0.18711746,3.7780755,3.2450135,0.1046789,0.11041682,0.18990476,0.22317621,-24.787682,voice_recordings,lecture.wav,Trust-UBA-V2/dataset/50/voice_recordings/lecture.wav,0.8400028999462766
0 days,0 days 00:01:11.765375,28.617477,0.17553894,25.569757,27.579496,30.76502,5.195263,480.49365,1012.7866,60.22353,90.557396,0.3810587,0.96692705,0.034559716,0.25979486,0.7114441,0.67688435,10.041276,5.642107,7.355346,4.083726,0.21669634,1.1611661,31.327026,0.66443396,5.7097178,2.184304,3.7095175,4.353139,-9.601538,-1.285892,0.022381544,1.1810431,1.3917079,0.8573854,5.528837,0.57006574,3.3893037,3.3564904,29.706968,0.41463417,578.05145,0.32044446,1362.8679,0.1407233,-101.36016,-0.9241846,1651.4398,0.17323975,1076.4993,0.25991714,-107.619125,-0.7944275,2762.7698,0.097933345,978.1415,0.32070532,-111.711006,-0.72718805,-18.21431,-0.4730531,30.147564,0.36673856,0.04796672,0.48369205,-0.035841275,-0.51700777,0.35249707,0.7227583,45.684322,0.296621,3.7635317,3.7702582,5.81003,3.2818403,-11.768048,-1.1833944,-9.041746,17.131428,0.035093028,-0.0022548542,0.06896884,3.8745644,2.7336123,0.18091837,0.15343066,0.16989417,0.2768263,-24.279161,voice_recordings,lecture.wav,Trust-UBA-V2/dataset/44/voice_recordings/lecture.wav,0.792416252629012
0 days,0 days 00:01:06.986687500,27.444517,0.15358803,24.465332,26.720926,30.024992,5.55966,99.66869,133.16617,166.00385,465.5668,0.54926753,1.0619317,0.02201332,0.3871368,1.0472012,1.0251878,14.163198,8.244367,10.82779,7.261218,0.28989622,1.2113297,19.904356,0.9029424,-1.2476943,-11.286016,16.342283,0.9728075,4.153598,3.2666264,0.02746108,1.2434335,1.2339387,0.73046535,4.4497843,0.6247414,5.1494694,1.7894083,18.752296,0.6612407,605.16815,0.43456975,1255.7605,0.16325715,-133.76161,-0.65637445,1655.9034,0.17445512,908.24054,0.30877143,-133.48009,-0.6315679,2673.5684,0.13165163,900.79205,0.3366327,-133.82887,-0.6257709,-11.25816,-0.6308793,16.944193,0.5058581,0.03867293,0.6623474,-0.015429784,-0.91440797,0.557131,0.6718936,33.410076,0.3278548,-5.099928,-2.7790885,23.61918,0.6778293,2.8220956,5.670862,-5.30186,12.593618,0.041334607,0.023534974,0.16607969,2.7027028,2.615063,0.1304,0.12131829,0.24179639,0.41844928,-22.41078,voice_recordings,lecture.wav,Trust-UBA-V2/dataset/58/voice_recordings/lecture.wav,0.7283842110272013
0 days,0 days 00:01:16.714687500,24.500698,0.2797375,21.150118,23.024708,24.920664,3.770546,490.8808,912.83875,234.49364,304.51257,0.5183649,0.83593565,0.105376974,0.43924415,0.84764653,0.7422696,8.903041,5.9835215,6.8512015,4.6341105,0.22035466,1.0106609,21.283272,0.87169445,10.584971,1.2409908,5.596282,3.1943867,6.348583,2.2909496,0.024756938,2.1103697,1.4235598,0.6674117,3.8108442,0.6431044,10.99101,0.8229387,29.73251,0.4298236,580.0726,0.41384503,1315.5201,0.19339408,-104.11418,-0.9038138,1601.0471,0.17610905,1047.0619,0.27982354,-105.63355,-0.85181355,2702.914,0.11395613,1019.7136,0.28773096,-111.20504,-0.7557622,-13.037508,-0.7383517,26.339302,0.40819636,0.013677996,1.7377219,-0.009729517,-1.8841472,0.30987418,0.7375156,29.237095,0.47749668,12.722294,0.9884498,4.5894837,4.3858604,5.222118,3.1569176,-5.4548793,16.228285,0.002231207,0.009642237,0.12885974,3.3898306,2.7527723,0.17464454,0.1679659,0.17809045,0.26832885,-24.446476,voice_recordings,lecture.wav,Trust-UBA-V2/dataset/62/voice_recordings/lecture.wav,0.8537615871810623
