,r2,r,MAE,MSE,RMSE,fold,r2_fold,seed,feature,filter,audio_type,trait,model
7436,0.19463927080049348,0.4411794088582257,0.10807379716164765,0.01833980365097389,0.1354245312008644,1.0,0.175930700227093,1,frequency+spectral+spectral_voiced+temporal,no_music_list_manual_annot,speech,extraversion,random_forest
7437,0.1761322753675405,0.41968115917627336,0.10928993203058628,0.018278776345426503,0.1351990249425879,2.0,0.175930700227093,1,frequency+spectral+spectral_voiced+temporal,no_music_list_manual_annot,speech,extraversion,random_forest
7438,0.17905896745462646,0.42315359794597807,0.11045396863234502,0.018560755185739408,0.13623786252631612,3.0,0.175930700227093,1,frequency+spectral+spectral_voiced+temporal,no_music_list_manual_annot,speech,extraversion,random_forest
7439,0.1222458934169054,0.34963680214889475,0.1141537492836778,0.020372308600382884,0.14273159636318403,4.0,0.175930700227093,1,frequency+spectral+spectral_voiced+temporal,no_music_list_manual_annot,speech,extraversion,random_forest
7440,0.1880522521781307,0.43364991891862575,0.11012542306781624,0.01930457403981294,0.13894090124874295,0.0,0.17280878736088068,1,frequency+spectral+unvoiced+temporal,no_music_list_manual_annot,speech,extraversion,random_forest
7441,0.1903438620492406,0.4362841528742943,0.10873901003807548,0.018437619387751812,0.13578519576062706,1.0,0.17280878736088068,1,frequency+spectral+unvoiced+temporal,no_music_list_manual_annot,speech,extraversion,random_forest
7442,0.19039471777530514,0.4363424317841495,0.10872783913905412,0.017962342059780274,0.13402366231296722,2.0,0.17280878736088068,1,frequency+spectral+unvoiced+temporal,no_music_list_manual_annot,speech,extraversion,random_forest
7443,0.17633669039054356,0.41992462465369135,0.11087386332564451,0.018622303477432822,0.13646356098766008,3.0,0.17280878736088068,1,frequency+spectral+unvoiced+temporal,no_music_list_manual_annot,speech,extraversion,random_forest
7444,0.11558879717709225,0.3399835248612677,0.11441480894536145,0.020526817041827676,0.1432718291983029,4.0,0.17280878736088068,1,frequency+spectral+unvoiced+temporal,no_music_list_manual_annot,speech,extraversion,random_forest
7445,0.20392514015489382,0.45158071278000106,0.10966809198155915,0.018927186034248443,0.13757610996916741,0.0,0.1799044579058201,1,frequency+spectral_voiced+unvoiced+temporal,no_music_list_manual_annot,speech,extraversion,random_forest
7446,0.20401225427719627,0.4516771571346024,0.10761959155417104,0.01812636056844687,0.13463417310789585,1.0,0.1799044579058201,1,frequency+spectral_voiced+unvoiced+temporal,no_music_list_manual_annot,speech,extraversion,random_forest
7447,0.1730695743134203,0.41601631496062785,0.10922203341829513,0.01834672709274597,0.13545009078160844,2.0,0.1799044579058201,1,frequency+spectral_voiced+unvoiced+temporal,no_music_list_manual_annot,speech,extraversion,random_forest
7448,0.17712191370339214,0.42085854357894664,0.11053347449011791,0.018604550268495598,0.13639849804340076,3.0,0.1799044579058201,1,frequency+spectral_voiced+unvoiced+temporal,no_music_list_manual_annot,speech,extraversion,random_forest
7449,0.13651966521915193,0.3694856766089207,0.11332253249096202,0.02004102027958107,0.14156631053884633,4.0,0.1799044579058201,1,frequency+spectral_voiced+unvoiced+temporal,no_music_list_manual_annot,speech,extraversion,random_forest
7450,0.17879893894335686,0.4228462355790304,0.11196735239633973,0.019524577446354146,0.13973037410081657,0.0,0.15308438991869,1,energy+spectral+spectral_voiced+unvoiced,no_music_list_manual_annot,speech,extraversion,random_forest
7451,0.18970578594256993,0.43555227693420445,0.1091973001038422,0.01845214975915737,0.13583869021437658,1.0,0.15308438991869,1,energy+spectral+spectral_voiced+unvoiced,no_music_list_manual_annot,speech,extraversion,random_forest
7452,0.14112962350763403,0.3756722288213943,0.1116042197677712,0.01905536417101402,0.13804116839194755,2.0,0.15308438991869,1,energy+spectral+spectral_voiced+unvoiced,no_music_list_manual_annot,speech,extraversion,random_forest
7453,0.15833026620094226,0.3979073588172783,0.11191038413809064,0.019029412901744966,0.13794713807014977,3.0,0.15308438991869,1,energy+spectral+spectral_voiced+unvoiced,no_music_list_manual_annot,speech,extraversion,random_forest
7454,0.09227453400491059,0.3037672365560687,0.11629061812419086,0.02106793141608354,0.14514796387164217,4.0,0.15308438991869,1,energy+spectral+spectral_voiced+unvoiced,no_music_list_manual_annot,speech,extraversion,random_forest
7455,0.17717919451841857,0.42092659041502545,0.11193524799086313,0.019563087900087994,0.1398681089458494,0.0,0.1632984658254134,1,energy+spectral+spectral_voiced+temporal,no_music_list_manual_annot,speech,extraversion,random_forest
7456,0.1936432984909906,0.4400492000799349,0.10832364139840778,0.0183624840920928,0.13550824363149572,1.0,0.1632984658254134,1,energy+spectral+spectral_voiced+temporal,no_music_list_manual_annot,speech,extraversion,random_forest
7457,0.16392861188684926,0.4048809848422735,0.11009112149532714,0.018549533444762952,0.13619667192983445,2.0,0.1632984658254134,1,energy+spectral+spectral_voiced+temporal,no_music_list_manual_annot,speech,extraversion,random_forest
7458,0.1684359036466767,0.41040943415895875,0.11120885361527301,0.018800933321372976,0.13711649543863413,3.0,0.1632984658254134,1,energy+spectral+spectral_voiced+temporal,no_music_list_manual_annot,speech,extraversion,random_forest
7459,0.10922604684164428,0.3304936411516026,0.11565353350265663,0.020674493836967414,0.1437862783333911,4.0,0.1632984658254134,1,energy+spectral+spectral_voiced+temporal,no_music_list_manual_annot,speech,extraversion,random_forest
7460,0.17332391923548052,0.41632189377389284,0.11275791467610069,0.0196547495215938,0.14019539764768957,0.0,0.15501847886227105,1,energy+spectral+unvoiced+temporal,no_music_list_manual_annot,speech,extraversion,random_forest
7461,0.18527191905495288,0.4304322467647526,0.1091752855659398,0.018553118486815935,0.13620983256290983,1.0,0.15501847886227105,1,energy+spectral+unvoiced+temporal,no_music_list_manual_annot,speech,extraversion,random_forest
7462,0.16093284678847397,0.40116436380674936,0.11023952138204479,0.018615999114650755,0.13644045996203163,2.0,0.15501847886227105,1,energy+spectral+unvoiced+temporal,no_music_list_manual_annot,speech,extraversion,random_forest
7463,0.16405740008689296,0.4050399981321511,0.11117912655734032,0.01889992743840603,0.1374770069444561,3.0,0.15501847886227105,1,energy+spectral+unvoiced+temporal,no_music_list_manual_annot,speech,extraversion,random_forest
7464,0.08751535232478824,0.2958299381820377,0.11686042151584403,0.021178390048114518,0.14552796998554784,4.0,0.15501847886227105,1,energy+spectral+unvoiced+temporal,no_music_list_manual_annot,speech,extraversion,random_forest
7465,0.16808313221147841,0.40997942901013756,0.11265909439113057,0.019779352565820647,0.14063908619519913,0.0,0.1556111412901331,1,energy+spectral_voiced+unvoiced+temporal,no_music_list_manual_annot,speech,extraversion,random_forest
7466,0.19002773475595758,0.4359217071401212,0.10874683281412255,0.01844481828915999,0.13581170159143133,1.0,0.1556111412901331,1,energy+spectral_voiced+unvoiced+temporal,no_music_list_manual_annot,speech,extraversion,random_forest
7467,0.15370821393596745,0.39205639127039804,0.110720121778533,0.018776288738992696,0.13702659865512495,2.0,0.1556111412901331,1,energy+spectral_voiced+unvoiced+temporal,no_music_list_manual_annot,speech,extraversion,random_forest
7468,0.15518912950620556,0.39394051518751605,0.11190968302823372,0.01910043124153386,0.13820430977915943,3.0,0.1556111412901331,1,energy+spectral_voiced+unvoiced+temporal,no_music_list_manual_annot,speech,extraversion,random_forest
7469,0.10677383092491399,0.3267626522797763,0.11524935088823964,0.0207314087508775,0.14398405728023328,4.0,0.1556111412901331,1,energy+spectral_voiced+unvoiced+temporal,no_music_list_manual_annot,speech,extraversion,random_forest
