,r2_boot_values,openness,conscientiousness,extraversion,agreeableness,neuroticism,n_boot,feature,seed,fold,filter,audio_type,trait,model
278,0.1728802597789999,0.19230411806950332,0.18078279428091637,0.18381032382652596,0.10056487153406224,0.20693919118399162,78,egemaps,2,4,no_music_list_manual_annot,full,All,random_forest
279,0.18558697510970662,0.20536643029572554,0.18607762721864896,0.19482541273211484,0.12363470167979052,0.2180307036222533,79,egemaps,2,4,no_music_list_manual_annot,full,All,random_forest
280,0.18291819740805632,0.1907927576643088,0.18700550895509604,0.1952251368714355,0.12351492639399919,0.21805265715544198,80,egemaps,2,4,no_music_list_manual_annot,full,All,random_forest
281,0.1845739871398994,0.1977798499327872,0.18827065631644424,0.2113074463605833,0.10975669320456238,0.21575528988511983,81,egemaps,2,4,no_music_list_manual_annot,full,All,random_forest
282,0.19386534086947743,0.21291528625614398,0.1794290854614662,0.21270149480517653,0.12938010228447372,0.2349007355401268,82,egemaps,2,4,no_music_list_manual_annot,full,All,random_forest
283,0.1926734214107154,0.21333029408479387,0.1897421329308091,0.21528350936413276,0.11797536960226851,0.22703580107157273,83,egemaps,2,4,no_music_list_manual_annot,full,All,random_forest
284,0.18927315343944948,0.20980416545591796,0.17793527101628948,0.20601144970065643,0.12475451869018594,0.2278603623341976,84,egemaps,2,4,no_music_list_manual_annot,full,All,random_forest
285,0.19101860398288495,0.2165207344789425,0.18537326022685918,0.2049650822177096,0.1307705279345286,0.2174634150563849,85,egemaps,2,4,no_music_list_manual_annot,full,All,random_forest
286,0.18444072477766038,0.20964069816461672,0.17444227204265095,0.20115574015060855,0.11435655136068523,0.22260836216974045,86,egemaps,2,4,no_music_list_manual_annot,full,All,random_forest
287,0.17900181530303166,0.1963830489560311,0.17328648344432618,0.1979972683536746,0.11414534884005256,0.21319692692107384,87,egemaps,2,4,no_music_list_manual_annot,full,All,random_forest
288,0.19284923406997762,0.21240710061996315,0.18426552493272996,0.20933600693984789,0.12984606781585062,0.2283914700414965,88,egemaps,2,4,no_music_list_manual_annot,full,All,random_forest
289,0.1811834232340153,0.21127970133120655,0.17510796813868723,0.19653567785026083,0.11104333594176374,0.21195043290815807,89,egemaps,2,4,no_music_list_manual_annot,full,All,random_forest
290,0.18159970928665267,0.19624839201023014,0.17717124775767912,0.20219751219167814,0.11516420996986765,0.21721718450380834,90,egemaps,2,4,no_music_list_manual_annot,full,All,random_forest
291,0.1823528901086258,0.2035708378112545,0.1796814528565437,0.19234649366603673,0.12370819675859845,0.21245746945069555,91,egemaps,2,4,no_music_list_manual_annot,full,All,random_forest
292,0.19007032530902815,0.2086486757572834,0.19383045952885514,0.20241580642244783,0.1144267733127976,0.23102991152375674,92,egemaps,2,4,no_music_list_manual_annot,full,All,random_forest
293,0.18376281705584033,0.2029436311699908,0.1858245577946448,0.19652859624788488,0.11594900255526186,0.21756829751141926,93,egemaps,2,4,no_music_list_manual_annot,full,All,random_forest
294,0.18978275226028415,0.2017488499187856,0.18499171817685112,0.20918534369727826,0.12373047699793749,0.22925737251056832,94,egemaps,2,4,no_music_list_manual_annot,full,All,random_forest
295,0.18453293373018004,0.21119576038122623,0.17458092226441446,0.2049665896008417,0.11389197827138875,0.21802941813302912,95,egemaps,2,4,no_music_list_manual_annot,full,All,random_forest
296,0.18572270525938112,0.1999510131345792,0.187430075643788,0.19956410950047887,0.11905227063919277,0.2226160573788668,96,egemaps,2,4,no_music_list_manual_annot,full,All,random_forest
297,0.17529695799546746,0.18568463431695614,0.1763561588856718,0.1827695775017929,0.11749629913294768,0.21417812013996884,97,egemaps,2,4,no_music_list_manual_annot,full,All,random_forest
298,0.19315339586962219,0.21121646519591697,0.19248519556362143,0.21006639614068057,0.11792938261569874,0.23406953983219325,98,egemaps,2,4,no_music_list_manual_annot,full,All,random_forest
299,0.18229310032569152,0.19923255868209522,0.18314573360189856,0.20087329983991176,0.11418769517740956,0.21402621432714253,99,egemaps,2,4,no_music_list_manual_annot,full,All,random_forest
300,0.17753384471366862,0.19300618782758716,0.17530845651468285,0.19262412952197105,0.116707802525845,0.21002264717825703,0,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
301,0.1997321026521885,0.21089785578551246,0.19940934176574787,0.22169413943561234,0.1321086444055517,0.23455053186851804,1,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
302,0.19082542528563678,0.22075417984278634,0.17554513724472498,0.21326114311416755,0.11778145387151906,0.22678521235498605,2,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
303,0.1814105574679373,0.20758940708972018,0.18432231927951614,0.1876460450332258,0.11453188335484832,0.2129631325823761,3,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
304,0.17724067209755048,0.19864014740201175,0.1723710922609799,0.1911999743011238,0.11024372790503045,0.2137484186186065,4,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
305,0.18280161280818724,0.2059909034556754,0.17767303511983867,0.20577066293248536,0.10540966755933756,0.21916379497359917,5,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
306,0.18533445350400934,0.2028759857811414,0.18100081014140645,0.2011186140718858,0.11469834125888412,0.22697851626672894,6,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
307,0.17924955285168553,0.19745135227659105,0.17303692813419336,0.1907394661952635,0.11931372324215905,0.2157062944102207,7,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
308,0.18329885578300625,0.20843286523477245,0.1773420906037121,0.2072716718008385,0.11523240830603143,0.20821524296967675,8,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
309,0.17805424757132957,0.20860412392411987,0.17226333711439712,0.19642352832094245,0.10086631095815768,0.21211393753903074,9,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
310,0.17982344515910856,0.20206199081875875,0.18510897572582397,0.19594058746653442,0.10509063695095378,0.21091503483347185,10,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
311,0.1904265205301272,0.2024798183611476,0.19789567476576875,0.20209946219501218,0.12821301454343315,0.22144463278527438,11,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
312,0.17925258257454374,0.1903874604381729,0.1713261014249955,0.2010938487302638,0.11331104185893381,0.22014446042035263,12,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
313,0.18365422214487118,0.21084438264074723,0.17153866426958586,0.2022905296246419,0.11527415673398478,0.2183233774553961,13,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
314,0.17360141079766206,0.19787626453678286,0.17473559901442337,0.18398087372757455,0.1050534695168962,0.20636084719263337,14,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
315,0.18736550828664195,0.20326008822495822,0.18683152946248338,0.20709320486214933,0.12076204612229946,0.21888067276131928,15,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
316,0.19210842147459142,0.22273314242697417,0.185411012163616,0.21496584919239847,0.11632392964330784,0.2211081739466606,16,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
317,0.18584396558239202,0.20842748156716862,0.1757223122769237,0.20687579204371775,0.12121659453499556,0.2169776474891545,17,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
318,0.18891080367947305,0.20635849614005208,0.18457098867339738,0.2050781842474696,0.12318380190120737,0.22536254743523876,18,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
319,0.1725747128374227,0.1926206529916089,0.16776362793509425,0.1965251865990444,0.1028093559437574,0.20315474071760864,19,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
320,0.1802222648921773,0.20642145524351596,0.17099642174763607,0.20292876084913236,0.10292827624811562,0.21783641037248647,20,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
321,0.18019778402487285,0.20247034343708836,0.17131447758131702,0.20246108483023673,0.10934783925203417,0.215395175023688,21,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
322,0.18375428383189318,0.20599040793768153,0.17190852085602704,0.20513533293293196,0.11629679226493417,0.21944036516789123,22,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
323,0.1795974736644363,0.2046650318026536,0.1767471709223022,0.19363899278131957,0.10434690239389088,0.21858927042201526,23,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
324,0.18395551474633715,0.19781801377811192,0.18410422060067122,0.1999570176144323,0.11315943489652314,0.2247388868419472,24,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
325,0.17820983278759345,0.19139626505183527,0.18020171886969172,0.18691003968332065,0.11522961392709097,0.21731152640602858,25,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
326,0.17406218095815415,0.194288637776602,0.17014999102859152,0.18770582823869852,0.09866504046658575,0.219501407280293,26,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
327,0.18731255763133076,0.2076522669705888,0.18151267397238924,0.20453258167071597,0.11616781089626427,0.22669745464669555,27,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
328,0.19595371241980616,0.21892691603251757,0.19139136068681084,0.20899806312674818,0.12313907155643722,0.23731315069651704,28,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
329,0.16514834045855664,0.17654597687031615,0.1602997267901881,0.188753288927065,0.10122304011790717,0.19891966958730678,29,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
330,0.19574912008994502,0.21555808473714733,0.1921065236822217,0.20284362884397122,0.1319011027113538,0.2363362604750311,30,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
331,0.1859094401013126,0.2082444340849916,0.1853901096157049,0.21044442168463418,0.10646039799145957,0.2190078371297728,31,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
332,0.19295886446941501,0.21509354891275578,0.19569287200535102,0.21227092006047132,0.11860903401696221,0.22312794735153474,32,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
333,0.1825888665455348,0.19836056951458014,0.1793619961780597,0.20158156824097473,0.12140992272657458,0.2122302760674849,33,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
334,0.18566813695598647,0.19853346115147608,0.18919650701168333,0.20665596076880877,0.11163817622949646,0.22231657961846774,34,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
335,0.19117558466682577,0.20989363942005868,0.1929522948058393,0.20395463660761104,0.11650877420245642,0.23256857829816346,35,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
336,0.18147120953806334,0.20013448307735882,0.18261399741968787,0.19742845029695166,0.10991780054113243,0.21726131635518597,36,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
337,0.18352552361909955,0.2023604257083902,0.17787402971229915,0.2057764513682333,0.11348133171091146,0.21813537959566365,37,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
338,0.1993787999867114,0.22394966439804453,0.18950676927756382,0.21557582826640964,0.1370178426724149,0.23084389531912408,38,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
339,0.18311361001743345,0.20266020398939022,0.18010974892933285,0.1986705098056749,0.11336796928186366,0.2207596180809056,39,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
340,0.1802711476739284,0.20001060010360328,0.1740448793414593,0.20333560461549838,0.11298123140159166,0.2109834229074894,40,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
341,0.19126318810193566,0.21664368225543373,0.19059986328829637,0.2083840150906081,0.11877994008173742,0.22190843979360264,41,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
342,0.18710190102480095,0.2074033641334777,0.1789676402539272,0.2074638953784117,0.11512259254985413,0.22655201280833404,42,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
343,0.1786644404908446,0.20523218928849818,0.17171388714658398,0.1955615552871084,0.10913092579005657,0.2116836449419759,43,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
344,0.1888544162170537,0.2046075043999973,0.19088516080854367,0.20267429145241833,0.12451740415222257,0.22158772027208662,44,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
345,0.19176559256915168,0.21027125700449256,0.18306245846742752,0.21235925082392026,0.12180607517817299,0.2313289213717451,45,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
346,0.17810231994665274,0.204932667926349,0.1745300115116687,0.191437341394036,0.10609848537434474,0.2135130935268652,46,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
347,0.1852151406925565,0.21321431499126253,0.16606089682319658,0.20879188589854247,0.12014241172903439,0.21786619402074658,47,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
348,0.198024651683353,0.22125069581094448,0.18789464384562604,0.2189001871754227,0.12385664109833205,0.2382210904864398,48,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
349,0.18721638453162112,0.21773606517040722,0.18411996553544796,0.19964124060302557,0.11091026338833287,0.223674387960892,49,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
350,0.1759458057104451,0.19403344184775895,0.17422592184621077,0.19555949417433227,0.11384721401505793,0.20206295666886553,50,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
351,0.19601308434274442,0.21427542424378399,0.18847153402891315,0.21425002319133324,0.13253412502388062,0.23053431522581114,51,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
352,0.17322711234527083,0.18778473584911692,0.16790478747276516,0.18778202011440215,0.11366505226227774,0.20899896602779222,52,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
353,0.18433150700440176,0.21186434550128452,0.17463041611023267,0.20062972317742733,0.11816075267116477,0.21637229756189957,53,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
354,0.18094635807257223,0.20478654083728864,0.17203652073127496,0.19960132440439582,0.11600672867387862,0.21230067571602307,54,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
355,0.1738516382355198,0.19528086972848535,0.17527044934262082,0.1887903852923859,0.10755323350204471,0.20236325331206217,55,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
356,0.1917565143191901,0.21924980033549024,0.1829598212597261,0.20839494649311774,0.11828328224287588,0.22989472126474053,56,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
357,0.18137592129260047,0.20276990500538605,0.18402479952989914,0.18930858277199036,0.11198297194127249,0.21879334721445431,57,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
358,0.1815792176480208,0.20068810932483594,0.17440439547318365,0.20132492129415114,0.11034513645467625,0.22113352569325695,58,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
359,0.18035115847537528,0.1975753503171419,0.18785096806421453,0.18730801702022482,0.1095185918781777,0.21950286509711747,59,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
360,0.18745714035140315,0.20906056542580254,0.17610862057138044,0.20949540516105003,0.11792725464280684,0.2246938559559759,60,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
361,0.18465308992260485,0.19346026639606761,0.1791058939765744,0.2085993295866816,0.12272163336501585,0.2193783262886848,61,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
362,0.19064127680954535,0.20807643023959344,0.17729228207148695,0.21566568072778458,0.12174862917936269,0.23042336182949907,62,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
363,0.1726062504366183,0.18836019709571683,0.1781048215954445,0.18481191925314921,0.1058373056009041,0.20591700863787687,63,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
364,0.18468824172619272,0.2133992928437246,0.1808906047473683,0.19473736932390584,0.1094134443243936,0.22500049739157124,64,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
365,0.18810963310429948,0.21226956618246784,0.1856039710673636,0.20803221824232843,0.11111580947287936,0.22352660055645823,65,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
366,0.19573781192846854,0.21724313468335554,0.1918007662200768,0.21095925006637195,0.12407788929561847,0.23460801937691989,66,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
367,0.18776460649715915,0.20829053340212644,0.17781456224804104,0.21044877710056986,0.11837550848576306,0.22389365124929528,67,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
368,0.18587716562889606,0.209250610599787,0.18041841859736418,0.2080490333113656,0.11572262817159706,0.2159451374643664,68,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
369,0.1688898346546576,0.19127043470329042,0.16499721300787118,0.1864448604855824,0.09689156670692911,0.20484509836961484,69,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
370,0.16960293242871013,0.19292703230651753,0.16431698220099555,0.17918110383097374,0.10160208856746922,0.20998745523759466,70,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
371,0.1704123451441102,0.18767770174154597,0.17026603719025124,0.18416337255133408,0.10544857926277185,0.2045060349746478,71,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
372,0.1977644921960641,0.2164551830103385,0.1904408831673473,0.2161670900531254,0.12707764454781523,0.238681660201694,72,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
373,0.19226081927297178,0.21051749133720066,0.19713279255669147,0.20095133507643415,0.12423928084767522,0.22846319654685743,73,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
374,0.1904668606569982,0.21496090376499977,0.18123369433253123,0.20915832545129354,0.12437142988890615,0.22260994984726024,74,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
375,0.18490240538789077,0.20942924614616631,0.17660366979737774,0.2021280676143904,0.11274926401363228,0.22360177936788705,75,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
376,0.19107521934300015,0.21538834821890207,0.18917359619600316,0.2092120796739576,0.11804924388922111,0.22355282873691684,76,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
377,0.19698884562791738,0.22348089462503862,0.1847584318911767,0.2216918097161057,0.11506219079631097,0.23995090111095496,77,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
378,0.17832214331949311,0.2050784518597476,0.17661120839219113,0.19064176842594271,0.10734960867389065,0.2119296792456935,78,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
379,0.18371627460383638,0.20558958231972357,0.17653201604278113,0.20258446264731145,0.10936317928491968,0.22451213272444615,79,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
380,0.19663865573120723,0.21502312600651408,0.18926878923168278,0.21564752689508193,0.12978375837489342,0.2334700781478639,80,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
381,0.1971858300577795,0.2211158795452084,0.1920242115777867,0.21706935063704103,0.12053532245985188,0.2351843860690096,81,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
382,0.17094494405404265,0.2020682390716051,0.16286230416139502,0.18769964843282771,0.10319068734248094,0.1989038412619044,82,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
383,0.1888267422682321,0.21811645437603433,0.17670372076664786,0.2053889794627276,0.12350156812737478,0.22042298860837595,83,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
384,0.1793187269279833,0.19947951476646453,0.17253889020249336,0.19274491622556278,0.11629426631066386,0.21553604713473207,84,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
385,0.17964273551810622,0.20135386767898922,0.17795490707422068,0.1950095079822547,0.10553344170562085,0.21836195314944573,85,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
386,0.17720584508491452,0.19688801930668276,0.16851166407513263,0.1921519292547592,0.11646867133676975,0.21200894145122828,86,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
387,0.17710201322171346,0.20133969879371083,0.1670173650140827,0.19225034051620693,0.11046343619684285,0.214439225587724,87,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
388,0.1881001799769387,0.21117318862195866,0.18398340076587472,0.19831433077995608,0.1254810996637742,0.2215488800531299,88,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
389,0.1971914754486525,0.21829472713177855,0.18723283211228503,0.2176944033272059,0.12531999578661168,0.23741541888538142,89,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
390,0.1936234139027475,0.21278854988624363,0.19875003901616117,0.20672824931602296,0.12176102011233503,0.22808921118297476,90,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
391,0.17704368166890883,0.20022874349061903,0.18725031531712366,0.1865929296513038,0.10627050712620201,0.20487591275929562,91,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
392,0.19820964827458187,0.22307425397360126,0.18661572151477224,0.21895679413712354,0.127944089409882,0.23445738233753033,92,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
393,0.18486914301425697,0.21349272574724643,0.17751077310090535,0.20242237898382687,0.11827255678825943,0.21264728045104675,93,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
394,0.1844584563938153,0.20444772867517091,0.17577185618518454,0.20945413369875754,0.11209904369747414,0.2205195197124894,94,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
395,0.18234801451278698,0.21138283558029325,0.17191153727761577,0.19904208798305345,0.11031065502971493,0.21909295669325746,95,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
396,0.18860756629833425,0.20645299944411521,0.1850911963520151,0.2099429136730422,0.1241926860009186,0.2173580360215801,96,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
397,0.17717225152786717,0.19604605511414153,0.17732025925244188,0.19704785534182911,0.10375435297020696,0.2116927349607164,97,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
398,0.1804168991814124,0.19730650852621023,0.1709792416308734,0.19416789285105363,0.11652807866488468,0.22310277423404012,98,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
399,0.17913773930352062,0.2103318028511919,0.17702760087737845,0.19042219715614306,0.1064009658434264,0.21150612978946326,99,egemaps,3,4,no_music_list_manual_annot,full,All,random_forest
400,0.1986916496457533,0.21277159984412064,0.1922242667771903,0.22142783852176895,0.1338279065946808,0.23320663649100593,0,egemaps,4,4,no_music_list_manual_annot,full,All,random_forest
401,0.18866480308001274,0.19870099878878988,0.1846091619048733,0.21165250370148925,0.12321286958044919,0.2251484814244621,1,egemaps,4,4,no_music_list_manual_annot,full,All,random_forest
402,0.1946427602800563,0.20987689660114528,0.20363057204462542,0.20527552481169098,0.1259777531308649,0.228453054811955,2,egemaps,4,4,no_music_list_manual_annot,full,All,random_forest
403,0.19266769147673274,0.19728624287316998,0.19490563862270727,0.20947815639938738,0.13054894753105006,0.23111947195734894,3,egemaps,4,4,no_music_list_manual_annot,full,All,random_forest
404,0.2027919517606011,0.21291620911596243,0.2011352028059783,0.21788753104800185,0.135229983098078,0.24679083273498503,4,egemaps,4,4,no_music_list_manual_annot,full,All,random_forest
405,0.18425930767613902,0.20496083530712716,0.17934743185150892,0.2008534168673154,0.11475820790300639,0.22137664645173716,5,egemaps,4,4,no_music_list_manual_annot,full,All,random_forest
406,0.18150954333104213,0.1925987434107933,0.18908869593204025,0.20006661132007486,0.10437865163214799,0.22141501436015432,6,egemaps,4,4,no_music_list_manual_annot,full,All,random_forest
407,0.19479688642847373,0.21483341961801383,0.19599019351253955,0.21098614526067472,0.12119417330415405,0.23098050044698648,7,egemaps,4,4,no_music_list_manual_annot,full,All,random_forest
408,0.1853877791778767,0.20731674590283666,0.18445599141741142,0.1968616168175118,0.1162898896510326,0.22201465210059101,8,egemaps,4,4,no_music_list_manual_annot,full,All,random_forest
409,0.18946335703478195,0.2073750522330764,0.17744201511018298,0.2121558448403894,0.12304402942641335,0.22729984356384758,9,egemaps,4,4,no_music_list_manual_annot,full,All,random_forest
410,0.18123370744761308,0.1954347053390778,0.1826904658629005,0.19354473849075082,0.11749155187586657,0.21700707566946975,10,egemaps,4,4,no_music_list_manual_annot,full,All,random_forest
411,0.19148119823151122,0.20976341358723483,0.19128339988387144,0.2091166380550865,0.12401190853845934,0.22323063109290397,11,egemaps,4,4,no_music_list_manual_annot,full,All,random_forest
412,0.18978567457626264,0.20722460157728673,0.17313889579063557,0.21982531161376306,0.12029690181622021,0.22844266208340758,12,egemaps,4,4,no_music_list_manual_annot,full,All,random_forest
413,0.1832210488329044,0.20601091413024208,0.18435672724020635,0.19835342506666442,0.10889531451078216,0.21848886321662708,13,egemaps,4,4,no_music_list_manual_annot,full,All,random_forest
414,0.18681014550327157,0.2021441490863557,0.1901845856950931,0.20743841979082667,0.1124822095431981,0.2218013634008843,14,egemaps,4,4,no_music_list_manual_annot,full,All,random_forest
415,0.1808667828107095,0.2005249840530554,0.1805275216607144,0.1925955138742842,0.11028006022509262,0.22040583424040083,15,egemaps,4,4,no_music_list_manual_annot,full,All,random_forest
416,0.19822880257810244,0.2151448944136528,0.19607930507797688,0.2127790214655495,0.12594676790020043,0.2411940240331325,16,egemaps,4,4,no_music_list_manual_annot,full,All,random_forest
417,0.18009568375586466,0.19700942582117031,0.17686359033300403,0.20241558305187113,0.11181962592243688,0.21237019365084098,17,egemaps,4,4,no_music_list_manual_annot,full,All,random_forest
418,0.20026922471524272,0.21615396619286598,0.19274188517783686,0.22766798508958153,0.12652776037766156,0.23825452673826775,18,egemaps,4,4,no_music_list_manual_annot,full,All,random_forest
419,0.18726899991128354,0.20636600160208418,0.1936873544449198,0.19525901905533638,0.12469149482337838,0.21634112963069896,19,egemaps,4,4,no_music_list_manual_annot,full,All,random_forest
420,0.18660167943596678,0.20143439826436027,0.1883595835310914,0.2004192581243479,0.11260311060178496,0.23019204665824944,20,egemaps,4,4,no_music_list_manual_annot,full,All,random_forest
421,0.18233409783154478,0.20510341907250274,0.18676276840538208,0.19845437710419667,0.11182428284613133,0.20952564172951105,21,egemaps,4,4,no_music_list_manual_annot,full,All,random_forest
422,0.18882364521533251,0.20368383149180236,0.18303459956157264,0.20625668400703723,0.12233893068181523,0.22880418033443506,22,egemaps,4,4,no_music_list_manual_annot,full,All,random_forest
423,0.1941031602202376,0.21511568094668587,0.1898064335744919,0.2051506584512387,0.12292712673237904,0.23751590139639245,23,egemaps,4,4,no_music_list_manual_annot,full,All,random_forest
424,0.17050823828366254,0.18657724463455672,0.1721069764103913,0.1787370036117355,0.10723110343942865,0.20788886332220058,24,egemaps,4,4,no_music_list_manual_annot,full,All,random_forest
425,0.18406844141118708,0.20511208542090076,0.18235891627408918,0.19822347548570185,0.11317108310258428,0.22147664677265932,25,egemaps,4,4,no_music_list_manual_annot,full,All,random_forest
426,0.195557263888727,0.2096653776674735,0.19688351390570713,0.20764225611001796,0.1286843144739075,0.23491085728652883,26,egemaps,4,4,no_music_list_manual_annot,full,All,random_forest
427,0.18062237069381995,0.1941949809147545,0.18402936500297074,0.19629861218215428,0.11593730713233208,0.21265158823688812,27,egemaps,4,4,no_music_list_manual_annot,full,All,random_forest
428,0.18324388887033077,0.20365621446569127,0.1791754022456512,0.1969001549667636,0.11657720373503522,0.21991046893851263,28,egemaps,4,4,no_music_list_manual_annot,full,All,random_forest
429,0.19265652425851204,0.21138427027969509,0.186533095879998,0.2144512042269422,0.12414507570850641,0.22676897519741845,29,egemaps,4,4,no_music_list_manual_annot,full,All,random_forest
430,0.18324958976694264,0.19895070813685356,0.1858307069256434,0.1965901957419801,0.10832357034374085,0.22655276768649524,30,egemaps,4,4,no_music_list_manual_annot,full,All,random_forest
431,0.18207376117121873,0.1950528478612028,0.18266549053589765,0.2010849955324232,0.11061313985285803,0.220952332073712,31,egemaps,4,4,no_music_list_manual_annot,full,All,random_forest
432,0.18324605421754347,0.20812992653022466,0.16839940858588498,0.2072612718622907,0.11361036424195203,0.218829299867365,32,egemaps,4,4,no_music_list_manual_annot,full,All,random_forest
433,0.17456595701671868,0.19147964224659242,0.1769592685215967,0.18923721507287028,0.10576633029847238,0.20938732894406153,33,egemaps,4,4,no_music_list_manual_annot,full,All,random_forest
434,0.19411503030586824,0.20461380600669377,0.19416893775912258,0.20922420698916644,0.12651189692640963,0.23605630384794885,34,egemaps,4,4,no_music_list_manual_annot,full,All,random_forest
435,0.17948126434306436,0.19230379775239093,0.17250137875835103,0.1980827403345905,0.11955322392582513,0.21496518094416417,35,egemaps,4,4,no_music_list_manual_annot,full,All,random_forest
