,r2_boot_values,n_boot,seed,fold,filter,feature,trait
23453,0.16588217004881328,3,69,0,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23454,0.15953031687131503,4,69,0,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23455,0.16512297587733155,5,69,0,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23456,0.1619606303336942,6,69,0,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23457,0.1421775408578739,7,69,0,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23458,0.14443236510082536,8,69,0,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23459,0.1480790938670477,9,69,0,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23460,0.13398137160505214,0,69,1,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23461,0.1546910516637378,1,69,1,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23462,0.1439202832456173,2,69,1,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23463,0.16097372465801438,3,69,1,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23464,0.1318158646657989,4,69,1,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23465,0.152818294290694,5,69,1,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23466,0.14120861862386463,6,69,1,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23467,0.12828877057179994,7,69,1,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23468,0.16086589054907854,8,69,1,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23469,0.14067132004746336,9,69,1,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23470,0.1562100869061154,0,69,2,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23471,0.14809765696673172,1,69,2,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23472,0.15046900784103143,2,69,2,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23473,0.14728990043537238,3,69,2,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23474,0.1510436366635332,4,69,2,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23475,0.15884680487985986,5,69,2,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23476,0.13620958786978926,6,69,2,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23477,0.14269822947392768,7,69,2,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23478,0.1583175145343347,8,69,2,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23479,0.14735890541652336,9,69,2,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23480,0.15472865336215422,0,69,3,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23481,0.1706479060508262,1,69,3,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23482,0.16098900262755297,2,69,3,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23483,0.16076673177248163,3,69,3,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23484,0.15915690391363216,4,69,3,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23485,0.1601780013295484,5,69,3,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23486,0.16418004582702928,6,69,3,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23487,0.16825296572919318,7,69,3,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23488,0.16753213046246218,8,69,3,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23489,0.15566028310278812,9,69,3,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23490,0.16016478030153192,0,69,4,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23491,0.162241049657053,1,69,4,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23492,0.16912814786662717,2,69,4,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23493,0.1654941339912241,3,69,4,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23494,0.15668819523437655,4,69,4,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23495,0.16520429423967226,5,69,4,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23496,0.16710576413990402,6,69,4,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23497,0.16098411315343375,7,69,4,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23498,0.16873425418560575,8,69,4,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23499,0.1593839366921747,9,69,4,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23500,0.167259134878908,0,70,0,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23501,0.16026802833384085,1,70,0,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23502,0.18088555091313002,2,70,0,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23503,0.14476398681601615,3,70,0,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23504,0.15281340751677294,4,70,0,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23505,0.17703534528831183,5,70,0,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23506,0.13519884952480174,6,70,0,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23507,0.1601324174804252,7,70,0,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23508,0.18542110596680933,8,70,0,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23509,0.15488795842664196,9,70,0,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23510,0.1635264248641165,0,70,1,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23511,0.16296212414528488,1,70,1,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23512,0.15963901404489622,2,70,1,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23513,0.14834389876463674,3,70,1,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23514,0.14108289929136758,4,70,1,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23515,0.14977021264277462,5,70,1,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23516,0.16345129516924178,6,70,1,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23517,0.15363580404448007,7,70,1,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23518,0.1419685600042682,8,70,1,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23519,0.17439779101075956,9,70,1,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23520,0.1556209487896635,0,70,2,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23521,0.18088677236208042,1,70,2,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23522,0.17384144765662407,2,70,2,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23523,0.1792885925370059,3,70,2,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23524,0.14615430857149442,4,70,2,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23525,0.1590881551150155,5,70,2,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23526,0.17060271815391775,6,70,2,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23527,0.15574995226069896,7,70,2,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23528,0.16734598720786936,8,70,2,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23529,0.1640249298346011,9,70,2,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23530,0.15903683131140173,0,70,3,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23531,0.1634281555372771,1,70,3,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23532,0.16854975656519702,2,70,3,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23533,0.1772093143959727,3,70,3,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23534,0.1813602369911789,4,70,3,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23535,0.17228946458322444,5,70,3,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23536,0.16856763693013588,6,70,3,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23537,0.1589406984490443,7,70,3,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23538,0.16365802096540277,8,70,3,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23539,0.17775159911368427,9,70,3,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23540,0.1640070323048783,0,70,4,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23541,0.17402517624842292,1,70,4,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23542,0.16636503302739852,2,70,4,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23543,0.17024586162889643,3,70,4,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23544,0.17057993091249363,4,70,4,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23545,0.16175849940073708,5,70,4,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23546,0.16964771289044211,6,70,4,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23547,0.16900335829813387,7,70,4,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23548,0.17202484769430104,8,70,4,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23549,0.1698421092398782,9,70,4,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23550,0.16888174676498224,0,71,0,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23551,0.15823348527894185,1,71,0,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23552,0.16939249618199778,2,71,0,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23553,0.1712276943173012,3,71,0,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23554,0.15055352535550476,4,71,0,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23555,0.1655465312432035,5,71,0,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23556,0.147918850237536,6,71,0,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23557,0.1450877375454902,7,71,0,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23558,0.18309949596325434,8,71,0,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23559,0.17417129600343104,9,71,0,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23560,0.16487587831036826,0,71,1,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23561,0.1776530639369866,1,71,1,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23562,0.17917817243982004,2,71,1,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23563,0.16008096675643396,3,71,1,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23564,0.17603784898990196,4,71,1,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23565,0.14688670073859855,5,71,1,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23566,0.14334884167593728,6,71,1,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23567,0.15921077215570217,7,71,1,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23568,0.16059915185414803,8,71,1,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23569,0.16274175634574523,9,71,1,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23570,0.1617869005171536,0,71,2,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23571,0.18068321987443375,1,71,2,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23572,0.18970662864451582,2,71,2,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23573,0.1701586072510142,3,71,2,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23574,0.17037926460333905,4,71,2,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23575,0.17507107780567813,5,71,2,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23576,0.17669259967915069,6,71,2,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23577,0.15583273797936148,7,71,2,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23578,0.17771287253960386,8,71,2,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23579,0.18430079316231984,9,71,2,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23580,0.1816222643876352,0,71,3,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23581,0.16411218673209077,1,71,3,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23582,0.16860812175436207,2,71,3,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23583,0.1716415556793092,3,71,3,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23584,0.17177419006612665,4,71,3,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23585,0.17261860939265786,5,71,3,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23586,0.15781322623625135,6,71,3,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23587,0.17379882220358572,7,71,3,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23588,0.17250116222358386,8,71,3,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23589,0.173897156890117,9,71,3,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23590,0.1557713823687018,0,71,4,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23591,0.15765824700610903,1,71,4,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23592,0.17425983961634658,2,71,4,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23593,0.17547570035671792,3,71,4,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23594,0.16610758118171057,4,71,4,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23595,0.17908430779900758,5,71,4,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23596,0.16830531748863978,6,71,4,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23597,0.16123156169944816,7,71,4,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23598,0.15756564507792903,8,71,4,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23599,0.17149435149863484,9,71,4,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23600,0.16063222258314072,0,72,0,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23601,0.16036834861232546,1,72,0,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23602,0.13190705491366853,2,72,0,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23603,0.14299222738664152,3,72,0,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23604,0.13473278592541477,4,72,0,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23605,0.15380423463469142,5,72,0,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23606,0.13636478341685537,6,72,0,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23607,0.15615172963202206,7,72,0,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23608,0.1419237138291548,8,72,0,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23609,0.1500013747731183,9,72,0,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23610,0.1455472793585731,0,72,1,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23611,0.1406093291664198,1,72,1,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23612,0.13608949487781236,2,72,1,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23613,0.14637415387088012,3,72,1,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23614,0.14501616642388485,4,72,1,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23615,0.16099949947774697,5,72,1,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23616,0.15080157504328634,6,72,1,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23617,0.15378740396995988,7,72,1,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23618,0.1542692496119511,8,72,1,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23619,0.14264110738358454,9,72,1,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23620,0.14742143390975523,0,72,2,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23621,0.14866853866649582,1,72,2,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23622,0.14428671342659943,2,72,2,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23623,0.14392280132479057,3,72,2,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23624,0.15325651751577402,4,72,2,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23625,0.16688559893836324,5,72,2,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23626,0.1580692536199086,6,72,2,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23627,0.16426794322932597,7,72,2,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23628,0.13628124875637693,8,72,2,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23629,0.1607839535648389,9,72,2,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23630,0.17884949069692035,0,72,3,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23631,0.16346409580377208,1,72,3,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23632,0.15576773309620168,2,72,3,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23633,0.17925152103383318,3,72,3,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23634,0.1723300935463437,4,72,3,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23635,0.159780887696189,5,72,3,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23636,0.1708795834900513,6,72,3,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23637,0.15009257147039204,7,72,3,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23638,0.16727363661031294,8,72,3,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23639,0.1634032585843191,9,72,3,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23640,0.16754822830231658,0,72,4,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23641,0.1706622324593805,1,72,4,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23642,0.16335452933479216,2,72,4,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23643,0.1664977324930848,3,72,4,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23644,0.1656693274153371,4,72,4,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23645,0.15871906293612856,5,72,4,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23646,0.1586334002514267,6,72,4,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23647,0.1709639841783445,7,72,4,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23648,0.1658426226016518,8,72,4,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23649,0.16657333750667788,9,72,4,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23650,0.17788297934397565,0,73,0,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23651,0.1306319212540164,1,73,0,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23652,0.16269766662780388,2,73,0,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23653,0.18071398036077416,3,73,0,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23654,0.18166106270626797,4,73,0,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23655,0.15781679843258517,5,73,0,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23656,0.14471700282087244,6,73,0,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23657,0.20476171469202561,7,73,0,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23658,0.17706546180500282,8,73,0,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23659,0.18442550343419434,9,73,0,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23660,0.149960676808853,0,73,1,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23661,0.16518519474317397,1,73,1,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23662,0.1692074194658721,2,73,1,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23663,0.15770251516868972,3,73,1,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23664,0.15878656598179652,4,73,1,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23665,0.14910420286410356,5,73,1,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23666,0.15876661382290005,6,73,1,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23667,0.15716002227507506,7,73,1,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23668,0.1432743154761556,8,73,1,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23669,0.1524032159323148,9,73,1,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23670,0.1694628145458745,0,73,2,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23671,0.16269227158189337,1,73,2,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23672,0.17201082875900958,2,73,2,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23673,0.1672477143137927,3,73,2,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23674,0.16058232998514058,4,73,2,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23675,0.17542964520174784,5,73,2,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23676,0.1616922897130457,6,73,2,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23677,0.17389947803949996,7,73,2,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23678,0.18046914795413063,8,73,2,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23679,0.15539059043139308,9,73,2,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23680,0.17078138305074436,0,73,3,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23681,0.16065477560368185,1,73,3,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23682,0.1582619806176415,2,73,3,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23683,0.1828357336754341,3,73,3,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23684,0.17987358346010635,4,73,3,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23685,0.16404583765224273,5,73,3,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23686,0.1846270471045937,6,73,3,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23687,0.1702811108351509,7,73,3,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23688,0.1642675263630191,8,73,3,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23689,0.1706992325775773,9,73,3,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23690,0.17439088302531147,0,73,4,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23691,0.16664180973873524,1,73,4,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23692,0.1671922231889097,2,73,4,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23693,0.1741766171464531,3,73,4,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23694,0.1659538108380948,4,73,4,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23695,0.168457930413135,5,73,4,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23696,0.1597428320115868,6,73,4,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23697,0.1652907331929225,7,73,4,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23698,0.1734720752957875,8,73,4,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23699,0.1716594317734904,9,73,4,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23700,0.1252300479049322,0,74,0,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23701,0.2007954624210881,1,74,0,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23702,0.17379392496061588,2,74,0,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23703,0.19075516143351476,3,74,0,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23704,0.14952062729802323,4,74,0,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23705,0.1947515494842705,5,74,0,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23706,0.17810573850129388,6,74,0,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23707,0.1894632980639806,7,74,0,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23708,0.17484975357939048,8,74,0,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23709,0.1424160188206876,9,74,0,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23710,0.1883464569665112,0,74,1,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23711,0.14892188454027855,1,74,1,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23712,0.15611419402368507,2,74,1,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23713,0.15570026913341062,3,74,1,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23714,0.17252357080771424,4,74,1,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23715,0.16943877154685075,5,74,1,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23716,0.17334905608789516,6,74,1,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23717,0.17460731999891443,7,74,1,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23718,0.160324506480915,8,74,1,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23719,0.16290725677020362,9,74,1,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23720,0.16901455627847511,0,74,2,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23721,0.18616207499858128,1,74,2,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23722,0.16484723735601478,2,74,2,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23723,0.16509332572253582,3,74,2,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23724,0.19016653335271372,4,74,2,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23725,0.16779305174672438,5,74,2,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23726,0.15974872394372558,6,74,2,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23727,0.17186087299572472,7,74,2,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23728,0.17275894599421887,8,74,2,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23729,0.17860409262060198,9,74,2,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23730,0.16623401850224653,0,74,3,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23731,0.1658028970885346,1,74,3,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23732,0.1744080444117236,2,74,3,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23733,0.17568207720086854,3,74,3,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23734,0.17556739586282896,4,74,3,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23735,0.17501879486579508,5,74,3,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23736,0.16933557637660412,6,74,3,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
23737,0.16137187509995662,7,74,3,no_music_list_manual_annot,egemaps_all_audio_duration_9_random,All
