,r2,r,MAE,MSE,RMSE,fold,r2_fold,seed,filter,feature,trait
1013,0.15232724015206148,0.3902912247951028,0.10940628053198594,0.0188242526362527,0.13720150376819015,3.0,0.15415909996157093,2,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1014,0.15713404613847737,0.3964013700007574,0.1092553501820293,0.018727305813828,0.13684774683504292,4.0,0.15415909996157093,2,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1015,0.12649096278804176,0.3556556801009113,0.1095372562092928,0.018995151637407143,0.13782289953925342,0.0,0.1518181289827315,3,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1016,0.14856672785025787,0.38544354690441746,0.10763436842137467,0.01834316164495426,0.1354369286603704,1.0,0.1518181289827315,3,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1017,0.14808038073052024,0.3848121369324521,0.11008200869111917,0.01892381382146007,0.13756385361518508,2.0,0.1518181289827315,3,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1018,0.18104432871635961,0.42549304191297843,0.10730761572937524,0.018098585469622015,0.13453098330727392,3.0,0.1518181289827315,3,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1019,0.1523835699751735,0.3903633819599035,0.111581212406954,0.0196611158511828,0.14021810101118473,4.0,0.1518181289827315,3,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1020,0.1658280963526763,0.4072199606510913,0.10759024769466567,0.018269331474590204,0.13516409092133236,0.0,0.14982620179640663,4,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1021,0.1503711521218729,0.3877771939166522,0.10667401527329815,0.018074059333983362,0.13443979817741233,1.0,0.14982620179640663,4,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1022,0.15217801575271417,0.3901000073733839,0.10977928981490068,0.018886955729719553,0.13742982110779142,2.0,0.14982620179640663,4,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1023,0.13697747467942678,0.3701046807045633,0.1119871541604082,0.019642705890902338,0.14015243804837052,3.0,0.14982620179640663,4,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1024,0.1419877313791214,0.37681259450703264,0.1113254891171522,0.019372841945776136,0.13918635689526518,4.0,0.14982620179640663,4,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1025,0.14696829191000502,0.38336443746128174,0.10830786316025745,0.018397848120678816,0.13563866749816889,0.0,0.1506693926572958,5,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1026,0.15643703904290154,0.3955212245163356,0.10827352432467743,0.018530054180941107,0.13612514161954473,1.0,0.1506693926572958,5,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1027,0.1588133669208209,0.39851394821363645,0.1082225478113035,0.018330158225570176,0.13538891470711395,2.0,0.1506693926572958,5,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1028,0.14515457804208592,0.3809915721404949,0.11229217791793256,0.020007320392508427,0.14144723536537723,3.0,0.1506693926572958,5,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1029,0.14128580742648394,0.3758800439322151,0.10959953518975904,0.0188788415155123,0.13740029663545963,4.0,0.1506693926572958,5,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1030,0.14910611402018917,0.38614260839771253,0.1074566891905594,0.018203259804205014,0.13491945672958003,0.0,0.14874086457500718,6,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1031,0.12383360949841367,0.35189999928731697,0.10788877444709763,0.018491659058955043,0.1359840397214138,1.0,0.14874086457500718,6,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1032,0.15540741348886558,0.3942174697915677,0.10924165426029545,0.018605604060917953,0.13640236090668648,2.0,0.14874086457500718,6,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1033,0.1694259834183845,0.4116138766105736,0.11065058967337231,0.019387935238846417,0.13924056606767446,3.0,0.14874086457500718,6,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1034,0.13713824191401985,0.3703218085854786,0.11165051485224131,0.019687220325257652,0.14031115538423042,4.0,0.14874086457500718,6,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1035,0.15683363472388884,0.3960222654395695,0.11035255410277182,0.01892091510633006,0.13755331732215714,0.0,0.15373765305995846,7,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1036,0.1151469217736387,0.3393330543487308,0.11121313895745835,0.019716267465525607,0.14041462696430743,1.0,0.15373765305995846,7,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1037,0.15715038918394614,0.39642198372939175,0.11010115002825224,0.01896223908767631,0.13770344617211405,2.0,0.15373765305995846,7,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1038,0.181443203369668,0.42596150456310955,0.10561308664919596,0.01752548578883101,0.1323838577351144,3.0,0.15373765305995846,7,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1039,0.15730889069394455,0.39662184848283955,0.10823615690043778,0.018661759226941355,0.1366080496418178,4.0,0.15373765305995846,7,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1040,0.15458958348727014,0.39317881871645904,0.10905716248298321,0.018769886607614906,0.13700323575600287,0.0,0.14903472609749507,8,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1041,0.15035930086051133,0.38776191259652015,0.10774815676467438,0.018394503239916184,0.13562633682259573,1.0,0.14903472609749507,8,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1042,0.14565679979622964,0.38165010126584487,0.10897762623943945,0.018668114669221546,0.13663130925677885,2.0,0.14903472609749507,8,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1043,0.14294266364467903,0.37807758945047115,0.11046468213701281,0.019278627034046737,0.13884749559875662,3.0,0.14903472609749507,8,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1044,0.14877928746157726,0.3857191821281089,0.11076256971260534,0.019219997442183823,0.13863620538006594,4.0,0.14903472609749507,8,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1045,0.15091103194188416,0.38847269137210166,0.10876471587666792,0.018609916691903306,0.13641816848170665,0.0,0.1484364822352537,9,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1046,0.1646662652614384,0.4057909132317263,0.10741484327335538,0.018273353090857886,0.13517896689521594,1.0,0.1484364822352537,9,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1047,0.15953165107119974,0.39941413479144644,0.10799603817089802,0.018309642996027296,0.1353131294295838,2.0,0.1484364822352537,9,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1048,0.13532340604176663,0.3678632980357875,0.11334912104271402,0.02020297358275653,0.14213716467819573,3.0,0.1484364822352537,9,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1049,0.12680686514575978,0.3560995157898418,0.1098197556488744,0.018998186394767854,0.13783390872629223,4.0,0.1484364822352537,9,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1050,0.1220449067689626,0.34934926186978355,0.11020592142905968,0.019151729378809445,0.1383897733895444,0.0,0.15238963055915433,10,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1051,0.13964622541928287,0.37369268847447745,0.10749693741162689,0.018281959199772584,0.13521079542615147,1.0,0.15238963055915433,10,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1052,0.1543055489948975,0.3928174499623171,0.1099567014157461,0.01876220544991014,0.13697520012728634,2.0,0.15238963055915433,10,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1053,0.18804358212405473,0.4336399221981928,0.10677472302738178,0.017951926396627387,0.13398479912522684,3.0,0.15238963055915433,10,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1054,0.15335316203632537,0.3916033222999077,0.11206219951675889,0.01981021786418163,0.14074877571112876,4.0,0.15238963055915433,10,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1055,0.16090346434309905,0.40112774068007195,0.10889704956849526,0.018728420483517888,0.1368518194380984,0.0,0.1503783528800212,11,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1056,0.14181428383586814,0.3765823732410588,0.10799048768030908,0.01842726666656378,0.13574706872180992,1.0,0.1503783528800212,11,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1057,0.1378827570595753,0.37132567519574416,0.10903824696646858,0.01851344638790712,0.13606412601382895,2.0,0.1503783528800212,11,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1058,0.14669240442710335,0.38300444439601916,0.11093141794296095,0.01962083105211255,0.1400743768578413,3.0,0.1503783528800212,11,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1059,0.16135902354327256,0.4016951873538847,0.11002367439983747,0.018896661475553474,0.13746512821640794,4.0,0.1503783528800212,11,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1060,0.130275120745676,0.3609364497327417,0.10812459509256489,0.01855441432007921,0.13621458923360305,0.0,0.15128894359437278,12,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1061,0.13507218510719313,0.36752167977847666,0.10833030513978296,0.0185065170278588,0.1360386600487479,1.0,0.15128894359437278,12,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1062,0.16475555586179635,0.40590091877426976,0.10994555303750966,0.018804328270838836,0.1371288746794009,2.0,0.15128894359437278,12,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1063,0.17276152882840473,0.41564591761306247,0.11002781222562233,0.018920536095829783,0.13755193962947154,3.0,0.15128894359437278,12,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1064,0.1455753549083358,0.38154338535523824,0.11010923450691024,0.01928473868826923,0.13886950236919995,4.0,0.15128894359437278,12,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1065,0.13694125706983024,0.3700557485971948,0.11011451206072145,0.019249527382561395,0.13874266604963809,0.0,0.15467076779733518,13,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1066,0.14194836855129317,0.37676035958058696,0.10799900044770414,0.018415041475777504,0.13570203195154265,1.0,0.15467076779733518,13,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1067,0.16627578271362092,0.40776927632378207,0.10962860095520115,0.018604945893115142,0.13639994828853544,2.0,0.15467076779733518,13,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1068,0.16542056242662323,0.4067192673412746,0.10613661838497432,0.017782140116265104,0.1333496910992489,3.0,0.15467076779733518,13,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1069,0.15826283126913498,0.3978226128177419,0.1112877590435319,0.019644387210287346,0.14015843610103298,4.0,0.15467076779733518,13,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1070,0.16670581696016262,0.4082962367695331,0.10993631419377954,0.01916621411453765,0.13844209661276316,0.0,0.15297893533082024,14,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1071,0.13784032038127653,0.3712685286706598,0.10608920896169882,0.017913340918219715,0.13384072966858673,1.0,0.15297893533082024,14,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1072,0.16070281075873144,0.40087755082909227,0.10955161900577708,0.01882821697181128,0.13721595013631352,2.0,0.15297893533082024,14,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1073,0.15124644183061572,0.388904155069878,0.10957970369730585,0.018853648464005224,0.13730858845682314,3.0,0.15297893533082024,14,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1074,0.14320925109505656,0.3784299817602413,0.1101708699490411,0.019103417650124924,0.13821511368198822,4.0,0.15297893533082024,14,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1075,0.13714752071629155,0.3703343363992752,0.10845919353543738,0.0186719165863213,0.1366452216007618,0.0,0.15245392044549932,15,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1076,0.13398554185910258,0.3660403555061963,0.10879648392789594,0.01867066836635537,0.13664065414932472,1.0,0.15245392044549932,15,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1077,0.1692313899452723,0.41137743003873256,0.10880470484539047,0.018415592457520592,0.13570406205239618,2.0,0.15245392044549932,15,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1078,0.17638015416817493,0.41997637334518584,0.1060806820946724,0.01775391377774109,0.1332438132812968,3.0,0.15245392044549932,15,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1079,0.14075858485061116,0.37517807085517557,0.1135317463731866,0.020441632667566663,0.14297423777578486,4.0,0.15245392044549932,15,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1080,0.17101068391546084,0.4135343805724753,0.10781762665893264,0.018517400236820365,0.13607865459659851,0.0,0.15093832838587912,16,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1081,0.14063704183403036,0.3750160554350045,0.10738153603999197,0.018231961039106702,0.135025779164968,1.0,0.15093832838587912,16,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1082,0.1420387070671656,0.3768802290743912,0.11196245045633106,0.019534328942664415,0.13976526371979706,2.0,0.15093832838587912,16,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1083,0.1587210157328646,0.3983980619090216,0.10865761325583508,0.018299998367436426,0.1352774865505581,3.0,0.15093832838587912,16,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1084,0.13920457657562482,0.3731012953282591,0.11087976571714533,0.019520388761111236,0.13971538484043636,4.0,0.15093832838587912,16,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1085,0.15382126528893159,0.3922005421833728,0.10813479231748997,0.018439864715873323,0.13579346345046703,0.0,0.1518864206156958,17,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1086,0.14837328627646504,0.38519253143910387,0.10871162657766406,0.018585625149875395,0.13632910602609918,1.0,0.1518864206156958,17,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1087,0.14803503107010454,0.3847532080049555,0.10888888545206914,0.018631950742008508,0.13649890381247942,2.0,0.1518864206156958,17,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1088,0.14658538010609376,0.3828647020895159,0.11105061039719236,0.019588394194056856,0.13995854455536774,3.0,0.1518864206156958,17,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1089,0.16037338731697712,0.40046646216253506,0.1096814420195856,0.018747278298071036,0.1369207007653373,4.0,0.1518864206156958,17,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1090,0.15506973690593134,0.3937889497001298,0.1079176214781505,0.018344687280674173,0.13544256081702744,0.0,0.14875751796239628,18,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1091,0.13635805771973414,0.36926691934119166,0.10696925470405125,0.018147975253835137,0.1347144211056676,1.0,0.14875751796239628,18,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1092,0.16402192684981937,0.40499620596966013,0.10852114484104451,0.01842552729326926,0.13574066190080722,2.0,0.14875751796239628,18,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1093,0.15529927798813042,0.3940802938337953,0.11193773885351417,0.019690853113676986,0.14032410025963818,3.0,0.14875751796239628,18,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1094,0.12421082568395739,0.3524355624563977,0.11169481399081393,0.019745952639889923,0.14052029262668764,4.0,0.14875751796239628,18,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1095,0.15082632643945143,0.38836365231500675,0.1092395833403887,0.018952092270122574,0.13766659823690922,0.0,0.15111940922174663,19,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1096,0.12389227083678667,0.3519833388624903,0.10849984513429681,0.018632465908557792,0.13650079087154693,1.0,0.15111940922174663,19,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1097,0.1549078820270063,0.3935833863706728,0.11060850954627163,0.019007699748081502,0.13786841461365074,2.0,0.15111940922174663,19,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1098,0.15604179059034207,0.3950212533400476,0.1096168586697476,0.019058664714805242,0.13805312279990353,3.0,0.15111940922174663,19,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1099,0.16618208053957415,0.4076543640629573,0.10885458218570299,0.018455437072420092,0.13585078973793305,4.0,0.15111940922174663,19,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1100,0.17107454773245487,0.4136115904232555,0.10752445955742515,0.018207379646480337,0.1349347236499202,0.0,0.15056660046443346,20,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1101,0.12376478796833501,0.35180220006181745,0.10628832951882125,0.017831107022860275,0.13353316824991562,1.0,0.15056660046443346,20,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1102,0.16407463011743129,0.4050612671157677,0.10893938312143832,0.018545650057685523,0.1361824146418528,2.0,0.15056660046443346,20,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1103,0.15342732381191887,0.3916980007760046,0.11097702543741787,0.019483718418544762,0.13958409085044313,3.0,0.15056660046443346,20,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1104,0.13237511788623352,0.36383391525012276,0.11287294588987848,0.020103524426164636,0.14178689793547442,4.0,0.15056660046443346,20,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1105,0.14618697553240617,0.3823440538734795,0.1097489958398284,0.01894410454747365,0.13763758406581267,0.0,0.15328015573543124,21,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1106,0.13713107003272001,0.3703121251494744,0.10749023057704529,0.018304505484784638,0.13529414431077436,1.0,0.15328015573543124,21,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1107,0.14857383523456,0.3854527665415829,0.11113987739019837,0.019246339347408437,0.1387311765516621,2.0,0.15328015573543124,21,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1108,0.17584254147742603,0.419335833762661,0.10869345219623738,0.01858541201147009,0.13632832431842654,3.0,0.15328015573543124,21,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1109,0.15478092891481676,0.39342207476807495,0.10870747986384073,0.018757944832838443,0.13695964673157726,4.0,0.15328015573543124,21,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1110,0.1339460535111984,0.3659864116482993,0.10881595924531998,0.018727188072503016,0.13684731664341473,0.0,0.15313613099073026,22,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1111,0.13729949377282663,0.37053946317879105,0.10916938543042018,0.018694972762555752,0.13672956067564815,1.0,0.15313613099073026,22,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1112,0.17274402561970265,0.41562486164773954,0.10905280490139155,0.018464690863680907,0.1358848441279634,2.0,0.15313613099073026,22,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1113,0.16731247415714884,0.409038475155026,0.1060511032867099,0.017690449728907563,0.13300544999701164,3.0,0.15313613099073026,22,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1114,0.14893074304571127,0.3859154610088993,0.11326279538051169,0.020305791086987345,0.14249838976980528,4.0,0.15313613099073026,22,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1115,0.12983053032912312,0.3603200387559969,0.10817639499928682,0.018565239710265902,0.13625431996918813,0.0,0.15291885604131067,23,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1116,0.12843474116864498,0.3583779306383765,0.10888674290646698,0.01865011010192096,0.1365654059486551,1.0,0.15291885604131067,23,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1117,0.16734588145970156,0.40907930949841687,0.11012055057327971,0.01884437556090248,0.13727481765022484,2.0,0.15291885604131067,23,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1118,0.18213110013095007,0.42676820421740663,0.10895576870475146,0.018614834365885083,0.13643619155445919,3.0,0.15291885604131067,23,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1119,0.14869062168232858,0.3856042293366718,0.1098151847188912,0.01921276161737228,0.1386101064763038,4.0,0.15291885604131067,23,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1120,0.16659680727421727,0.4081627215636152,0.10944694839572533,0.018945442135339448,0.13764244307385512,0.0,0.15015983650226547,24,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1121,0.12097525986151059,0.3478149793518252,0.10996441308199208,0.01901313379728533,0.1378881205807278,1.0,0.15015983650226547,24,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1122,0.16307147771085076,0.40382109616865086,0.10728077424531664,0.01806926356562704,0.1344219608755468,2.0,0.15015983650226547,24,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1123,0.1517308841260438,0.3895264870660836,0.11040394949354009,0.019439932880891388,0.13942715976771308,3.0,0.15015983650226547,24,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1124,0.14470130076358825,0.38039624178425874,0.10969888651906598,0.018735289799977593,0.1368769147810455,4.0,0.15015983650226547,24,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1125,0.1526346405213664,0.39068483528461456,0.1087574836396374,0.018837836565389853,0.13725099841308935,0.0,0.1535578556861486,25,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1126,0.13720894544777057,0.37041725857169583,0.10776012133582039,0.01832303723821524,0.13536261388660917,1.0,0.1535578556861486,25,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1127,0.14797184289585721,0.3846710840391531,0.11236039993134488,0.019687337571084047,0.14031157319011162,2.0,0.1535578556861486,25,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1128,0.17167791996995374,0.4143403431600087,0.1103324839060931,0.018987542200887268,0.13779529092420853,3.0,0.1535578556861486,25,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1129,0.15181270869894412,0.38963150373005534,0.10689886617878581,0.01798028776738355,0.13409059537261944,4.0,0.1535578556861486,25,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1130,0.1612586741617114,0.40157026055437844,0.10795952887152785,0.01846705020958809,0.1358935252673507,0.0,0.14684436413652324,26,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1131,0.13947765055596098,0.3734670675654829,0.10696368785686694,0.018149104436715954,0.13471861206498512,1.0,0.14684436413652324,26,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1132,0.14832492977632675,0.38512975706419617,0.1092629896397855,0.0186278191549314,0.13648376883326238,2.0,0.14684436413652324,26,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1133,0.13949577666703855,0.3734913341257579,0.1117016372783124,0.01958881812161075,0.13996005902260383,3.0,0.14684436413652324,26,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1134,0.14258336785536213,0.3776021290397634,0.11218862988579952,0.019724639295588646,0.14044443490430172,4.0,0.14684436413652324,26,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1135,0.17077828030144054,0.41325328831291896,0.10695628292881716,0.018170230343487862,0.1347969967895719,0.0,0.15035990153229833,27,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1136,0.13380496470162304,0.3657936094324545,0.10924677750332312,0.018857111023279218,0.13732119655493547,1.0,0.15035990153229833,27,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1137,0.167321270297577,0.4090492272301428,0.10829832781373834,0.01826010798320357,0.13512996700659544,2.0,0.15035990153229833,27,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1138,0.1385990986091621,0.3722889987753628,0.1109443695825465,0.019471672324240127,0.1395409342244781,3.0,0.15035990153229833,27,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1139,0.13961507168043777,0.3736510025149642,0.1109792116706145,0.019421514445300086,0.1393610937288456,4.0,0.15035990153229833,27,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1140,0.1318882982630274,0.36316428550041563,0.11070101550365201,0.01950278644217839,0.13965237714474604,0.0,0.15437679672848031,28,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1141,0.1419097625759196,0.37670912197067863,0.10760054312794425,0.01825381555809797,0.1351066821371096,1.0,0.15437679672848031,28,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1142,0.1656854020610004,0.40704471752007837,0.10986606142911123,0.01866640183145408,0.13662504101171966,2.0,0.15437679672848031,28,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1143,0.1682043455163006,0.41012723088853853,0.10710937120324657,0.018055556712250925,0.13437096677575452,3.0,0.15437679672848031,28,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1144,0.15989040284819092,0.39986298009216975,0.11000199778386524,0.019222226929581792,0.13864424593030103,4.0,0.15437679672848031,28,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1145,0.16206286778654738,0.4025703265102228,0.10787719795207748,0.018457149971304074,0.13585709393073325,0.0,0.1471373257377949,29,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1146,0.13593937704199208,0.3686995755923677,0.10730405999644617,0.018228553967242905,0.13501316219999776,1.0,0.1471373257377949,29,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1147,0.14928069861608526,0.3863686045942207,0.1091904510555453,0.018511749444858366,0.13605789005000177,2.0,0.1471373257377949,29,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1148,0.1441169537413623,0.37962738802852763,0.1116486756179454,0.01958722373054548,0.13995436302790093,3.0,0.1471373257377949,29,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1149,0.14113241730418902,0.37567594719943015,0.11209982908430272,0.019752811650667453,0.14054469627370308,4.0,0.1471373257377949,29,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1150,0.15587626801866425,0.39481168678075407,0.1102539632298424,0.01893895908758771,0.13761889073665617,0.0,0.1520799011927119,30,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1151,0.1200334708289423,0.346458469125727,0.11107474809415212,0.019604810769325402,0.1400171802648711,1.0,0.1520799011927119,30,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1152,0.1545205358138148,0.3930910019496946,0.10993875665893697,0.019022376049657126,0.1379216301007827,2.0,0.1520799011927119,30,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1153,0.17668745159729587,0.42034206498671517,0.10563882549489319,0.0176322968404442,0.13278665912072718,3.0,0.1520799011927119,30,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1154,0.15221777780250273,0.39015096796304727,0.10836857004597078,0.018768182855561553,0.13699701768856706,4.0,0.1520799011927119,30,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1155,0.14378799229438585,0.3791938716466629,0.10996084693556081,0.01900176381002644,0.13784688538384332,0.0,0.15149024770109448,31,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1156,0.13389439421804056,0.3659158294171496,0.10767871564069446,0.01837438732580391,0.13555215721560432,1.0,0.15149024770109448,31,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1157,0.15106467601526496,0.38867039508465906,0.11097798609405629,0.019185139139953126,0.13851042971543018,2.0,0.15149024770109448,31,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1158,0.1700071678845908,0.4123192548069891,0.10884377663532259,0.0187101195279311,0.13678493896599545,3.0,0.15149024770109448,31,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1159,0.1547037385669494,0.39332396134350806,0.1089481032464947,0.018765947655166162,0.13698885960240037,4.0,0.15149024770109448,31,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
1160,0.1654398058743685,0.40674292357012,0.10835118547721664,0.018454246596372063,0.13584640810993887,0.0,0.15160853692257376,32,no_music_list_manual_annot,egemaps_all_audio_duration_5_random,All
